"fecha","año","mes","est","parámetro","valor"
2015-02-09,"2015","2","RV-01","Níquel",0.1
2015-02-09,"2015","2","RV-01","Plomo",0.0025
2015-02-09,"2015","2","RV-01","Zinc",0.02
2015-02-09,"2015","2","RV-01","Coliformes fecales",230
2015-02-09,"2015","2","RV-01","Materia flotante",
2015-02-09,"2015","2","RV-01","Color verdadero",2
2015-02-09,"2015","2","RV-01","Fenoles",0.01
2015-02-09,"2015","2","RV-01","Plata",0
2015-02-09,"2015","2","RV-01","Color",
2015-02-09,"2015","2","RV-01","Turbiedad",
2015-02-09,"2015","2","RV-01","Dureza total",
2015-02-09,"2015","2","RV-01","Nitrógeno de nitratos",
2015-02-09,"2015","2","RV-01","Nitrógeno de nitritos",
2015-02-09,"2015","2","RV-01","Sulfatos",
2015-02-09,"2015","2","RV-01","SAAM",
2015-02-09,"2015","2","RV-01","Sólidos disueltos tot.",
2015-02-09,"2015","2","RV-01","Sólidos sedimentables",
2015-02-09,"2015","2","RV-01","Sodio",
2015-02-09,"2015","2","RV-01","Coliformes totales",
2015-02-09,"2015","2","RV-01","Temp. ambiente",
2015-02-09,"2015","2","RV-01","Dureza de calcio",
2015-02-09,"2015","2","RV-01","Clorofilas",
2015-02-09,"2015","2","RV-01","Dureza de manganeso",
2015-02-09,"2015","2","RV-02","Temperatura",12.3
2015-02-09,"2015","2","RV-02","pH",8.62
2015-02-09,"2015","2","RV-02","Oxígeno disuelto",9.53
2015-02-09,"2015","2","RV-02","Conductividad",917
2015-02-09,"2015","2","RV-02","Alcalinidad total",335.26
2015-02-09,"2015","2","RV-02","Cloruros totales",38.48
2015-02-09,"2015","2","RV-02","Fluoruros",4.29
2015-02-09,"2015","2","RV-02","Nitrógeno amoniacal",0.85
2015-02-09,"2015","2","RV-02","DBO Turbiedad",14.01
2015-02-09,"2015","2","RV-02","DQO",56.88
2015-02-09,"2015","2","RV-02","Grasas y aceites",8.37
2015-02-09,"2015","2","RV-02","Fósforo total",0.98
2015-02-09,"2015","2","RV-02","SST",87
2015-02-09,"2015","2","RV-02","Sulfuros",0.1
2015-02-09,"2015","2","RV-02","Aluminio",3.7004
2015-02-09,"2015","2","RV-02","Arsénico",0.0025
2015-02-09,"2015","2","RV-02","Bario",103
2015-02-09,"2015","2","RV-02","Cadmio",5e-04
2015-02-09,"2015","2","RV-02","Cobre",0.05
