"fecha","año","mes","est","parámetro","valor"
2009-02-25,"2009","2","LZ-01","DQO",207.7
2009-02-25,"2009","2","LZ-01","Grasas y aceites",1.95
2009-02-25,"2009","2","LZ-01","Fósforo total",0.27
2009-02-25,"2009","2","LZ-01","SST",89
2009-02-25,"2009","2","LZ-01","Sólidos disueltos tot.",636
2009-02-25,"2009","2","LZ-01","Sólidos sedimentables",0.1
2009-02-25,"2009","2","LZ-01","Aluminio",2.098
2009-02-25,"2009","2","LZ-01","Arsénico",0.0025
2009-02-25,"2009","2","LZ-01","Bario",0.005
2009-02-25,"2009","2","LZ-01","Cadmio",0.0005
2009-02-25,"2009","2","LZ-01","Cobre",0.05
2009-02-25,"2009","2","LZ-01","Cromo",0.05
2009-02-25,"2009","2","LZ-01","Fierro",0.989
2009-02-25,"2009","2","LZ-01","Manganeso",0.112
2009-02-25,"2009","2","LZ-01","Mercurio",0.0005
2009-02-25,"2009","2","LZ-01","Níquel",0.1
2009-02-25,"2009","2","LZ-01","Plomo",0.0025
2009-02-25,"2009","2","LZ-01","Sodio",88.4
2009-02-25,"2009","2","LZ-01","Zinc",0.02
2009-02-25,"2009","2","LZ-01","Coliformes totales",3
2009-02-25,"2009","2","LZ-01","Coliformes fecales",3
2009-02-25,"2009","2","LZ-01","Sólidos totales",725
2009-02-25,"2009","2","LZ-01","Nitrógeno total",0.69
2009-02-25,"2009","2","LZ-01","Profundidad",
2009-02-25,"2009","2","LZ-01","Temp. ambiente",
2009-02-25,"2009","2","LZ-01","Transparencia Secchi",
2009-02-25,"2009","2","LZ-01","Sulfuros",
2009-02-25,"2009","2","LZ-01","Clorofilas",
2009-02-25,"2009","2","LZ-11","Temperatura",19
2009-02-25,"2009","2","LZ-11","pH",8.84
2009-02-25,"2009","2","LZ-11","Oxígeno disuelto",8.28
2009-02-25,"2009","2","LZ-11","Conductividad",949
2009-02-25,"2009","2","LZ-11","Turbiedad",51
2009-02-25,"2009","2","LZ-11","Alcalinidad total",422.1
2009-02-25,"2009","2","LZ-11","Cloruros totales",62.4
2009-02-25,"2009","2","LZ-11","Dureza total",161.3
2009-02-25,"2009","2","LZ-11","Fluoruros",0.77
2009-02-25,"2009","2","LZ-11","Nitrógeno de nitratos",0.1
2009-02-25,"2009","2","LZ-11","Nitrógeno de nitritos",0.022
2009-02-25,"2009","2","LZ-11","Nitrógeno amoniacal",0.69
2009-02-25,"2009","2","LZ-11","Nitrógeno total Kjeldahl",0.69
2009-02-25,"2009","2","LZ-11","Sulfatos",13.6
2009-02-25,"2009","2","LZ-11","SAAM",0.16
2009-02-25,"2009","2","LZ-11","DBO",13.42
2009-02-25,"2009","2","LZ-11","DQO",235.9
2009-02-25,"2009","2","LZ-11","Grasas y aceites",4.52
2009-02-25,"2009","2","LZ-11","Fósforo total",0.61
2009-02-25,"2009","2","LZ-11","SST",76
2009-02-25,"2009","2","LZ-11","Sólidos disueltos tot.",700
2009-02-25,"2009","2","LZ-11","Sólidos sedimentables",0.1
2009-02-25,"2009","2","LZ-11","Aluminio",3
2009-02-25,"2009","2","LZ-11","Arsénico",0.0025
2009-02-25,"2009","2","LZ-11","Bario",0.005
